Date,Agency/PMD (af_prt),Media Source (pid),Campaign (c),Impressions,Clicks,CTR,Installs,Conversion Rate,Sessions,Loyal Users,Loyal Users/Installs,Total Cost,Average eCPI,app_id,app_name,app_platform
2025-10-09,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsKSD1-camp24-4Eb350s1-Auto-GBvid601d20t670yuv-GlyphsQuest-ios-Y1_GBvid601d20t670yuv_GlyphsQuest_Bj4QhnP6,241,28,0.1162,0,0.0000,0,0,N/A,N/A,N/A,id6749614124,GlyphsQuest,ios
2025-10-09,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsKSD1-camp25-4Eb350s1-Auto-GBvid607d13t670yuv-GlyphsQuest-ios-Y1_GBvid607d13t670yuv_GlyphsQuest_Bj4QhnP6,8121,1140,0.1404,12,0.0105,24,0,0.0000,N/A,N/A,id6749614124,GlyphsQuest,ios
2025-10-09,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsKSD1-camp26-4Eb350s1-Auto-GBvid700d38t669yuv-GlyphsQuest-ios-Y1_GBvid700d38t669yuv_GlyphsQuest_Bj4QhnP6,4591,383,0.0834,10,0.0261,20,0,0.0000,N/A,N/A,id6749614124,GlyphsQuest,ios
2025-10-09,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsKSD1-camp27-4Eb350s1-Auto-GBvid601d17t1314yuv-GlyphsQuest-ios-Y1_GBvid601d17t1314yuv_GlyphsQuest_Bj4QhnP6,77,6,0.0779,0,0.0000,0,0,N/A,N/A,N/A,id6749614124,GlyphsQuest,ios
2025-10-09,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsKSD1-camp28-4Eb350s1-Auto-GBvid601d16t670yuv-GlyphsQuest-ios-Y1_GBvid601d16t670yuv_GlyphsQuest_Bj4QhnP6,315,24,0.0762,0,0.0000,0,0,N/A,N/A,N/A,id6749614124,GlyphsQuest,ios
2025-10-09,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsKSD1-camp29-4Eb350s1-Auto-GBvid601d10t670yuv-GlyphsQuest-ios-Y1_GBvid601d10t670yuv_GlyphsQuest_Bj4QhnP6,323,40,0.1238,1,0.0250,2,0,0.0000,N/A,N/A,id6749614124,GlyphsQuest,ios
2025-10-10,None,Organic,None,N/A,N/A,N/A,8,N/A,0,0,0.0000,N/A,N/A,id6749614124,GlyphsQuest,ios
2025-10-10,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsKSD1-camp25-4Eb350s1-Auto-GBvid607d13t670yuv-GlyphsQuest-ios-Y1_GBvid607d13t670yuv_GlyphsQuest_Bj4QhnP6,8974,1631,0.1817,14,0.0086,27,0,0.0000,N/A,N/A,id6749614124,GlyphsQuest,ios
2025-10-10,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsKSD1-camp25-4Eb350s1-Auto-GBvid607d13t670yuv-GlyphsQuest-ios-Y1_GBvid607d13t670yuv_GlyphsQuest_Bj4QhnP6_sub7_sub8_sub9_sub10_{{creative.title}},1966,325,0.1653,1,0.0031,2,0,0.0000,N/A,N/A,id6749614124,GlyphsQuest,ios
2025-10-11,None,Organic,None,N/A,N/A,N/A,2,N/A,0,0,0.0000,N/A,N/A,id6749614124,GlyphsQuest,ios
2025-10-11,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsKSD1-camp25-4Eb350s1-Auto-GBvid607d13t670yuv-GlyphsQuest-ios-Y1_GBvid607d13t670yuv_GlyphsQuest_Bj4QhnP6,9708,1532,0.1578,12,0.0078,22,0,0.0000,N/A,N/A,id6749614124,GlyphsQuest,ios
2025-10-12,None,Organic,None,N/A,N/A,N/A,3,N/A,0,0,0.0000,N/A,N/A,id6749614124,GlyphsQuest,ios
2025-10-12,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsKSD1-camp25-4Eb350s1-Auto-GBvid607d13t670yuv-GlyphsQuest-ios-Y1_GBvid607d13t670yuv_GlyphsQuest_Bj4QhnP6,1775,865,0.4873,6,0.0069,12,0,0.0000,N/A,N/A,id6749614124,GlyphsQuest,ios
2025-10-13,None,Organic,None,N/A,N/A,N/A,2,N/A,0,0,0.0000,N/A,N/A,id6749614124,GlyphsQuest,ios
2025-10-14,None,Organic,None,N/A,N/A,N/A,1,N/A,0,0,0.0000,N/A,N/A,id6749614124,GlyphsQuest,ios
2025-10-15,None,Organic,None,N/A,N/A,N/A,3,N/A,0,0,0.0000,N/A,N/A,id6749614124,GlyphsQuest,ios
2025-10-16,None,Organic,None,N/A,N/A,N/A,1,N/A,0,0,0.0000,N/A,N/A,id6749614124,GlyphsQuest,ios
2025-10-17,None,Organic,None,N/A,N/A,N/A,1,N/A,0,0,0.0000,N/A,N/A,id6749614124,GlyphsQuest,ios
2025-10-17,None,moloco_int,TRUST_228_sub3_sub4_sub5_sub6_sub7_sub8_sub9_sub10_sub11,374,13,0.0348,0,0.0000,0,0,N/A,N/A,N/A,id6749614124,GlyphsQuest,ios
2025-10-17,None,moloco_int,TRUST_2pHK4nqP_228_sub4_sub5_sub6_sub7_sub8_sub9_sub10_sub11,29735,1626,0.0547,2,0.0012,4,0,0.0000,N/A,N/A,id6749614124,GlyphsQuest,ios
2025-10-18,None,moloco_int,TRUST_2pHK4nqP_228_sub4_sub5_sub6_sub7_sub8_sub9_sub10_sub11,71255,2828,0.0397,10,0.0035,20,0,0.0000,N/A,N/A,id6749614124,GlyphsQuest,ios
2025-10-19,None,Organic,None,N/A,N/A,N/A,1,N/A,0,0,0.0000,N/A,N/A,id6749614124,GlyphsQuest,ios
2025-10-19,None,moloco_int,TRUST_2pHK4nqP_228_sub4_sub5_sub6_sub7_sub8_sub9_sub10_sub11,30901,1069,0.0346,0,0.0000,0,0,N/A,N/A,N/A,id6749614124,GlyphsQuest,ios
2025-10-20,None,Organic,None,N/A,N/A,N/A,1,N/A,0,0,0.0000,N/A,N/A,id6749614124,GlyphsQuest,ios
2025-10-21,None,moloco_int,OMA6_k73PfG,667,397,0.5952,0,0.0000,0,0,N/A,N/A,N/A,id6749614124,GlyphsQuest,ios
2025-10-22,None,Organic,None,N/A,N/A,N/A,2,N/A,0,0,0.0000,N/A,N/A,id6749614124,GlyphsQuest,ios
2025-10-22,None,moloco_int,OMA6_k73PfG,5216,3090,0.5924,3,0.0010,6,0,0.0000,N/A,N/A,id6749614124,GlyphsQuest,ios
2025-10-24,None,Organic,None,N/A,N/A,N/A,1,N/A,0,0,0.0000,N/A,N/A,id6749614124,GlyphsQuest,ios
2025-10-24,None,moloco_int,OMA6_k73PfG_payout,8810,7481,0.8491,5,0.0007,10,0,0.0000,N/A,N/A,id6749614124,GlyphsQuest,ios
2025-10-25,None,Organic,None,N/A,N/A,N/A,1,N/A,0,0,0.0000,N/A,N/A,id6749614124,GlyphsQuest,ios
2025-10-25,None,moloco_int,OMA6_k73PfG_payout,18249,15500,0.8494,15,0.0010,30,0,0.0000,N/A,N/A,id6749614124,GlyphsQuest,ios
2025-10-26,None,Organic,None,N/A,N/A,N/A,6,N/A,0,0,0.0000,N/A,N/A,id6749614124,GlyphsQuest,ios
2025-10-26,None,moloco_int,OMA6_k73PfG_payout,19626,17224,0.8776,27,0.0016,50,0,0.0000,N/A,N/A,id6749614124,GlyphsQuest,ios
2025-10-27,None,Organic,None,N/A,N/A,N/A,1,N/A,0,0,0.0000,N/A,N/A,id6749614124,GlyphsQuest,ios
2025-10-27,None,moloco_int,OMA6_k73PfG_payout,3065,2449,0.7990,2,0.0008,4,0,0.0000,N/A,N/A,id6749614124,GlyphsQuest,ios
2025-10-27,None,moloco_int,OMA6_k73PfG_payout_sumdep,8921,7217,0.8090,13,0.0018,26,0,0.0000,N/A,N/A,id6749614124,GlyphsQuest,ios
2025-10-28,None,Organic,None,N/A,N/A,N/A,4,N/A,0,0,0.0000,N/A,N/A,id6749614124,GlyphsQuest,ios
2025-10-28,None,moloco_int,OMA6_k73PfG_payout_sumdep,10139,8511,0.8394,19,0.0022,32,0,0.0000,N/A,N/A,id6749614124,GlyphsQuest,ios
2025-10-29,None,Organic,None,N/A,N/A,N/A,5,N/A,0,0,0.0000,N/A,N/A,id6749614124,GlyphsQuest,ios
2025-10-29,None,moloco_int,OMA6_k73PfG_payout_sumdep,11177,9208,0.8238,35,0.0038,66,0,0.0000,N/A,N/A,id6749614124,GlyphsQuest,ios
2025-10-30,None,Organic,None,N/A,N/A,N/A,6,N/A,0,0,0.0000,N/A,N/A,id6749614124,GlyphsQuest,ios
2025-10-30,None,moloco_int,OMA6_k73PfG_payout_sumdep,3936,3404,0.8648,14,0.0041,22,0,0.0000,N/A,N/A,id6749614124,GlyphsQuest,ios
2025-09-09,None,Organic,None,N/A,N/A,N/A,2,N/A,0,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-09-10,None,Organic,None,N/A,N/A,N/A,1,N/A,0,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-09-10,None,moloco_int,TRUST_GfshjdF5_219_creofishall_dima,2683,1385,0.5162,4,0.0029,8,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-09-11,None,Organic,None,N/A,N/A,N/A,1,N/A,0,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-09-11,None,moloco_int,OMA4_ng5rLc_Moloco_sub4_sub5,11944,5671,0.4748,6,0.0011,12,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-09-11,None,moloco_int,TRUST_GfshjdF5_170_GB_Mol_RDPInApp_Camp379,5799,3148,0.5429,34,0.0108,69,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-09-11,None,moloco_int,TRUST_GfshjdF5_219_creofishall_dima,4522,2278,0.5038,3,0.0013,6,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-09-12,None,Organic,None,N/A,N/A,N/A,1,N/A,0,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-09-12,None,moloco_int,OMA4_ng5rLc_Moloco_sub4_sub5,26451,12399,0.4688,15,0.0012,34,1,0.0667,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-09-12,None,moloco_int,TRUST_GfshjdF5_170_GB_Mol_RDPInApp_Camp379,6131,3241,0.5286,27,0.0083,54,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-09-12,None,moloco_int,TRUST_GfshjdF5_219_creofishall_dima,6415,4411,0.6876,3,0.0007,6,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-09-13,None,Organic,None,N/A,N/A,N/A,3,N/A,0,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-09-13,None,moloco_int,OMA4_ng5rLc_Moloco_sub4_sub5,33308,13140,0.3945,10,0.0008,21,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-09-13,None,moloco_int,TRUST_GfshjdF5_170_GB_Mol_RDPInApp_Camp379,5647,2841,0.5031,15,0.0053,30,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-09-13,None,moloco_int,TRUST_GfshjdF5_219_creofishall_dima,3145,1982,0.6302,2,0.0010,4,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-09-14,None,moloco_int,OMA4_ng5rLc_Moloco_sub4_sub5,37795,14221,0.3763,10,0.0007,22,1,0.1000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-09-14,None,moloco_int,TRUST_GfshjdF5_170_GB_Mol_RDPInApp_Camp379,5151,2495,0.4844,12,0.0048,27,1,0.0833,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-09-15,None,Organic,None,N/A,N/A,N/A,4,N/A,0,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-09-15,None,moloco_int,OMA4_ng5rLc_Moloco_sub4_sub5,10445,3794,0.3632,1,0.0003,2,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-09-15,None,moloco_int,TRUST_GfshjdF5_170_GB_Mol_RDPInApp_Camp379,4344,2347,0.5403,18,0.0077,36,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-09-16,None,Organic,None,N/A,N/A,N/A,3,N/A,0,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-09-16,None,moloco_int,TRUST_GfshjdF5_170_GB_Mol_RDPInApp_Camp379,4163,2127,0.5109,22,0.0103,44,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-09-17,None,Organic,None,N/A,N/A,N/A,3,N/A,0,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-09-17,None,moloco_int,TRUST_GfshjdF5_170_GB_Mol_RDPInApp_Camp379,9182,4610,0.5021,36,0.0078,73,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-09-18,None,Organic,None,N/A,N/A,N/A,7,N/A,0,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-09-18,None,moloco_int,TRUST_GfshjdF5_170_GB_Mol_RDPInApp_Camp379,4869,2939,0.6036,19,0.0065,38,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-09-19,None,Organic,None,N/A,N/A,N/A,4,N/A,0,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-09-19,None,moloco_int,TRUST_GfshjdF5_170_GB_Mol_RDPInApp_Camp379,6644,3852,0.5798,21,0.0055,42,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-09-20,None,Organic,None,N/A,N/A,N/A,6,N/A,0,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-09-20,None,moloco_int,TRUST_GfshjdF5_170_GB_Mol_RDPInApp_Camp379,5746,2986,0.5197,18,0.0060,36,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-09-21,None,Organic,None,N/A,N/A,N/A,5,N/A,0,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-09-21,None,moloco_int,TRUST_GfshjdF5_170_GB_Mol_RDPInApp_Camp379,7746,4102,0.5296,37,0.0090,74,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-09-22,None,Organic,None,N/A,N/A,N/A,4,N/A,0,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-09-22,None,moloco_int,TRUST_GfshjdF5_170_GB_Mol_RDPInApp_Camp379,5738,2372,0.4134,23,0.0097,46,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-09-23,None,Organic,None,N/A,N/A,N/A,4,N/A,0,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-09-23,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp114-4Mb250s1-Auto-gbvid731d2t1295ekv-FyshermansKey-ios-C8_gbvid731d2t1295ekv_FyshermansKey_Z6FBp8,944,350,0.3708,2,0.0057,4,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-09-23,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp115-4Mb250s1-Auto-gbvid731d2t1295ekv-FyshermansKey-ios-C8_gbvid731d2t1295ekv_FyshermansKey_Z6FBp8,2203,801,0.3636,7,0.0087,14,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-09-23,None,moloco_int,TRUST_GfshjdF5_170_GB_Mol_RDPInApp_Camp379,4854,1822,0.3754,45,0.0247,92,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-09-24,None,Organic,None,N/A,N/A,N/A,10,N/A,0,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-09-24,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp108-4Mb250s1-Auto-gbvid731d38t669clv-FyshermansKey-ios-C8_gbvid731d38t669clv_FyshermansKey_Z6FBp8,2123,748,0.3523,4,0.0053,8,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-09-24,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp109-4Mb250s1-Auto-gbvid731d38t669clv-FyshermansKey-ios-C8_gbvid731d38t669clv_FyshermansKey_Z6FBp8,431,156,0.3619,0,0.0000,0,0,N/A,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-09-24,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp110-4Mb250s1-Auto-gbvid731d38t669ekv-FyshermansKey-ios-C8_gbvid731d38t669ekv_FyshermansKey_Z6FBp8,3832,1359,0.3546,5,0.0037,10,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-09-24,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp111-4Mb250s1-Auto-gbvid731d38t669ekv-FyshermansKey-ios-C8_gbvid731d38t669ekv_FyshermansKey_Z6FBp8,648,207,0.3194,0,0.0000,0,0,N/A,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-09-24,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp112-4Mb250s1-Auto-gbvid731d23t669aaov-FyshermansKey-ios-C8_gbvid731d23t669aaov_FyshermansKey_Z6FBp8,742,252,0.3396,0,0.0000,0,0,N/A,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-09-24,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp113-4Mb250s1-Auto-gbvid731d23t669aaov-FyshermansKey-ios-C8_gbvid731d23t669aaov_FyshermansKey_Z6FBp8,1145,398,0.3476,1,0.0025,2,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-09-24,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp115-4Mb250s1-Auto-gbvid731d2t1295ekv-FyshermansKey-ios-C8_gbvid731d2t1295ekv_FyshermansKey_Z6FBp8,822,296,0.3601,2,0.0068,4,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-09-24,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp116-4Mb250s1-Auto-gbvid601d1t670ekvn2-FyshermansKey-ios-C8_gbvid601d1t670ekvn2_FyshermansKey_Z6FBp8,809,291,0.3597,0,0.0000,0,0,N/A,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-09-24,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp117-4Mb250s1-Auto-gbvid601d1t670ekvn2-FyshermansKey-ios-C8_gbvid601d1t670ekvn2_FyshermansKey_Z6FBp8,1718,628,0.3655,1,0.0016,2,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-09-24,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp118-4Mb250s1-Auto-gbspy700d10t1314ekv-FyshermansKey-ios-C8_gbspy700d10t1314ekv_FyshermansKey_Z6FBp8,3819,1424,0.3729,8,0.0056,16,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-09-24,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp119-4Mb250s1-Auto-gbspy700d10t1314ekv-FyshermansKey-ios-C8_gbspy700d10t1314ekv_FyshermansKey_Z6FBp8,3261,1201,0.3683,2,0.0017,4,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-09-24,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp120-4Mb250s1-Auto-GBvid601d1t670bev-FyshermansKey-ios-C8_GBvid601d1t670bev_FyshermansKey_Z6FBp8,772,272,0.3523,1,0.0037,2,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-09-24,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp121-4Mb250s1-Auto-GBvid601d1t670bev-FyshermansKey-ios-C8_GBvid601d1t670bev_FyshermansKey_Z6FBp8,979,347,0.3544,0,0.0000,0,0,N/A,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-09-24,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp122-4Mb250s1-Auto-GBvid731d7t670bevn1-FyshermansKey-ios-C8_GBvid731d7t670bevn1_FyshermansKey_Z6FBp8,4117,1451,0.3524,9,0.0062,14,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-09-24,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp123-4Mb250s1-Auto-GBvid731d7t670bevn1-FyshermansKey-ios-C8_GBvid731d7t670bevn1_FyshermansKey_Z6FBp8,3316,1162,0.3504,7,0.0060,12,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-09-24,None,moloco_int,TRUST_GfshjdF5_170_GB_Mol_RDPInApp_Camp379,5713,2107,0.3688,23,0.0109,51,2,0.0870,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-09-25,None,Organic,None,N/A,N/A,N/A,4,N/A,0,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-09-25,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp110-4Mb250s1-Auto-gbvid731d38t669ekv-FyshermansKey-ios-C8_gbvid731d38t669ekv_FyshermansKey_Z6FBp8,1012,342,0.3379,3,0.0088,7,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-09-25,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp118-4Mb250s1-Auto-gbspy700d10t1314ekv-FyshermansKey-ios-C8_gbspy700d10t1314ekv_FyshermansKey_Z6FBp8,1477,528,0.3575,2,0.0038,4,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-09-25,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp119-4Mb250s1-Auto-gbspy700d10t1314ekv-FyshermansKey-ios-C8_gbspy700d10t1314ekv_FyshermansKey_Z6FBp8,N/A,2,N/A,0,0.0000,0,0,N/A,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-09-25,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp120-4Mb250s1-Auto-GBvid601d1t670bev-FyshermansKey-ios-C8_GBvid601d1t670bev_FyshermansKey_Z6FBp8,1429,470,0.3289,2,0.0043,4,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-09-25,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp122-4Mb250s1-Auto-GBvid731d7t670bevn1-FyshermansKey-ios-C8_GBvid731d7t670bevn1_FyshermansKey_Z6FBp8,4206,1508,0.3585,5,0.0033,10,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-09-25,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp123-4Mb250s1-Auto-GBvid731d7t670bevn1-FyshermansKey-ios-C8_GBvid731d7t670bevn1_FyshermansKey_Z6FBp8,4638,1604,0.3458,6,0.0037,12,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-09-25,None,moloco_int,TRUST_GfshjdF5_170_GB_Mol_RDPInApp_Camp379,6910,2389,0.3457,22,0.0092,43,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-09-26,None,Organic,None,N/A,N/A,N/A,2,N/A,0,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-09-26,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp110-4Mb250s1-Auto-gbvid731d38t669ekv-FyshermansKey-ios-C8_gbvid731d38t669ekv_FyshermansKey_Z6FBp8,3326,1146,0.3446,8,0.0070,16,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-09-26,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp122-4Mb250s1-Auto-GBvid731d7t670bevn1-FyshermansKey-ios-C8_GBvid731d7t670bevn1_FyshermansKey_Z6FBp8,3991,1373,0.3440,4,0.0029,8,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-09-26,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp123-4Mb250s1-Auto-GBvid731d7t670bevn1-FyshermansKey-ios-C8_GBvid731d7t670bevn1_FyshermansKey_Z6FBp8,5430,1896,0.3492,6,0.0032,12,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-09-26,None,moloco_int,TRUST_GfshjdF5_170_GB_Mol_RDPInApp_Camp379,6134,2124,0.3463,22,0.0104,44,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-09-27,None,Organic,None,N/A,N/A,N/A,15,N/A,0,1,0.0667,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-09-27,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp110-4Mb250s1-Auto-gbvid731d38t669ekv-FyshermansKey-ios-C8_gbvid731d38t669ekv_FyshermansKey_Z6FBp8,7664,2650,0.3458,9,0.0034,19,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-09-27,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp122-4Mb250s1-Auto-GBvid731d7t670bevn1-FyshermansKey-ios-C8_GBvid731d7t670bevn1_FyshermansKey_Z6FBp8,7419,2595,0.3498,7,0.0027,14,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-09-27,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp123-4Mb250s1-Auto-GBvid731d7t670bevn1-FyshermansKey-ios-C8_GBvid731d7t670bevn1_FyshermansKey_Z6FBp8,8279,2871,0.3468,12,0.0042,25,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-09-27,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp124-2Db250s1-Auto-GBvid731d7t670bevn1-FyshermansKey-ios-C8_GBvid731d7t670bevn1_FyshermansKey_Z6FBp8,2902,1051,0.3622,6,0.0057,12,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-09-27,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp125-2Db250s1-Auto-GBvid731d7t670bevn1-FyshermansKey-ios-C8_GBvid731d7t670bevn1_FyshermansKey_Z6FBp8,1684,601,0.3569,1,0.0017,2,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-09-27,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp126-2Db250s1-Auto-GBvid731d7t670bevn1-FyshermansKey-ios-C8_GBvid731d7t670bevn1_FyshermansKey_Z6FBp8,4614,1634,0.3541,8,0.0049,16,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-09-27,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp127-2Db250s1-Auto-GBvid731d7t670bevn1-FyshermansKey-ios-C8_GBvid731d7t670bevn1_FyshermansKey_Z6FBp8,1726,607,0.3517,0,0.0000,0,0,N/A,N/A,N/A,id6751264734,Fyshermans Key,ios
2025-09-27,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp140-2Db250s1-Auto-gbvid731d38t669ekv-FyshermansKey-ios-C8_gbvid731d38t669ekv_FyshermansKey_Z6FBp8,3907,1486,0.3803,10,0.0067,21,0,0.0000,N/A,N/A,id6751264734,Fyshermans Key,ios
